filename,class,x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32
5dc9b425fd85fd145de9153c_girl-sitting-in-chair_jpg.rf.12bb2fff7b1dec2cd18aa0e0d37461c5.jpg,correct,0.4461366832256317,0.2302946150302887,-0.021190769970417023,0.9999754428863525,0.43587931990623474,0.2139090597629547,0.00232196063734591,0.9999518394470215,0.433973103761673,0.21409153938293457,0.0019779435824602842,0.9999438524246216,0.431703120470047,0.21417132019996643,0.0019373614341020584,0.9999663829803467,0.43190303444862366,0.2141970992088318,-0.057379160076379776,0.9999725818634033,0.42775195837020874,0.2145651876926422,-0.057732995599508286,0.9999735355377197,0.42250463366508484,0.2147311270236969,-0.05779591575264931,0.9999778270721436,0.39953166246414185,0.22131142020225525,0.11220269650220871,0.999982476234436,0.3900033235549927,0.22073373198509216,-0.1561635285615921,0.9999591112136841,0.4366503357887268,0.25144127011299133,0.027745306491851807,0.999941349029541,0.43237730860710144,0.2518686354160309,-0.05228336900472641,0.9999630451202393,0.38210296630859375,0.3233252167701721,0.2857381999492645,0.9999909400939941,0.3691146969795227,0.3216231167316437,-0.3078911006450653,0.9999966621398926,0.442158579826355,0.47272825241088867,0.3388833701610565,0.24295929074287415,0.3933385908603668,0.49149152636528015,-0.4484061896800995,0.9990918636322021,0.5524937510490417,0.4839071035385132,0.19004397094249725,0.6116496920585632,0.5422602891921997,0.5223122835159302,-0.4644288718700409,0.9981892704963684,0.5790174007415771,0.5019233822822571,0.17296794056892395,0.6845712065696716,0.5740609169006348,0.5452141165733337,-0.5285568833351135,0.9963768124580383,0.5851115584373474,0.4958442747592926,0.13328759372234344,0.6926512122154236,0.5857092142105103,0.537014901638031,-0.5123975276947021,0.9965680837631226,0.5734126567840576,0.4912632405757904,0.16805267333984375,0.6595756411552429,0.5753169655799866,0.5318991541862488,-0.4588354527950287,0.9922667145729065,0.4391472041606903,0.5662297606468201,0.1883639395236969,0.999955415725708,0.43431299924850464,0.5820313692092896,-0.18869660794734955,0.9999762773513794,0.6541112065315247,0.5921382308006287,0.30683642625808716,0.0853334292769432,0.6989938020706177,0.6072407364845276,-0.2269725650548935,0.9724428653717041,0.6730732321739197,0.777593731880188,0.42909350991249084,0.15429271757602692,0.6826216578483582,0.804431676864624,-0.05537285655736923,0.9311999678611755,0.6502469182014465,0.8267596960067749,0.4364161491394043,0.3712770342826843,0.6518030762672424,0.8420769572257996,-0.03273022547364235,0.9108148217201233,0.7580841183662415,0.7788178324699402,0.43349865078926086,0.25278133153915405,0.7878831624984741,0.8278928995132446,-0.02868002839386463,0.9180760979652405
5dc9b425fd85fd145de9153c_girl-sitting-in-chair_jpg.rf.904ee06942b89b174c0eeddbdcf25a3f.jpg,correct,0.45080870389938354,0.22945740818977356,-0.03785133734345436,0.9999502897262573,0.4405902922153473,0.21251025795936584,-0.012478139251470566,0.9998948574066162,0.4384569227695465,0.21190568804740906,-0.012788612395524979,0.9998776912689209,0.43559491634368896,0.21130776405334473,-0.012866785749793053,0.9999243021011353,0.4379819631576538,0.2138735055923462,-0.07865437865257263,0.9999469518661499,0.4344480335712433,0.21436569094657898,-0.07901456952095032,0.9999532699584961,0.42940372228622437,0.2148793637752533,-0.07911363989114761,0.9999618530273438,0.40311405062675476,0.2207360565662384,0.10600531846284866,0.9999688863754272,0.39740169048309326,0.22267979383468628,-0.19241388142108917,0.9999487400054932,0.4418661296367645,0.24988621473312378,0.01486920565366745,0.9999134540557861,0.43970268964767456,0.25027281045913696,-0.0736653208732605,0.9999547004699707,0.3705211877822876,0.32431668043136597,0.3110628128051758,0.999987006187439,0.37350866198539734,0.32396653294563293,-0.35577163100242615,0.9999955892562866,0.4395022988319397,0.4675620198249817,0.407720685005188,0.3312324285507202,0.4010598659515381,0.4808605909347534,-0.5158769488334656,0.9996998310089111,0.5531948208808899,0.4805222153663635,0.3063679337501526,0.6864518523216248,0.5509254336357117,0.5143071413040161,-0.5358004570007324,0.9994649291038513,0.5801785588264465,0.49133142828941345,0.30072319507598877,0.72934889793396,0.5811347365379333,0.5358129143714905,-0.6053816080093384,0.9987597465515137,0.5852783918380737,0.4843703508377075,0.255398154258728,0.7349345684051514,0.5914576053619385,0.5277049541473389,-0.5823986530303955,0.9988547563552856,0.5745542645454407,0.4800439774990082,0.2829113304615021,0.715977668762207,0.5818973779678345,0.5194255113601685,-0.5272983312606812,0.9973794221878052,0.43039581179618835,0.5594459176063538,0.21247245371341705,0.9999674558639526,0.43311938643455505,0.5722076892852783,-0.21287022531032562,0.9999829530715942,0.6376972198486328,0.5650143623352051,0.3131493926048279,0.32130587100982666,0.6940337419509888,0.6000994443893433,-0.22436171770095825,0.9950457811355591,0.6734455823898315,0.7508434057235718,0.43750494718551636,0.502567708492279,0.688936710357666,0.7790892124176025,-0.012805923819541931,0.9850950241088867,0.6542612910270691,0.7984585762023926,0.4450553059577942,0.7057642340660095,0.6595690250396729,0.8179997205734253,0.012751477770507336,0.9750896096229553,0.752055287361145,0.7596847414970398,0.4259488880634308,0.5624760985374451,0.7904824018478394,0.8139791488647461,0.00013801474415231496,0.9778270125389099
back-b-1-1-400x600xc_jpg.rf.10d582649549ad5f17b032c50440ccdd.jpg,correct,0.37548699975013733,0.32450127601623535,0.10082416236400604,0.9999301433563232,0.3688032329082489,0.30478009581565857,0.12633953988552094,0.9998468160629272,0.3656018078327179,0.30408433079719543,0.1260126531124115,0.9998195767402649,0.36087605357170105,0.3036291301250458,0.126107320189476,0.9998527765274048,0.3638695478439331,0.30649957060813904,0.0713837593793869,0.9999209642410278,0.357735276222229,0.3069538474082947,0.07106247544288635,0.9999327659606934,0.35114482045173645,0.30728527903556824,0.07100789994001389,0.9999374151229858,0.3164430260658264,0.3109569549560547,0.23561201989650726,0.9999054670333862,0.3155856132507324,0.3151540160179138,-0.015624647960066795,0.9998751878738403,0.3635544776916504,0.3464558720588684,0.14866186678409576,0.9996860027313232,0.3595936894416809,0.3463296890258789,0.07278760522603989,0.9997878670692444,0.31435611844062805,0.39368152618408203,0.2975887954235077,0.9999957084655762,0.28112778067588806,0.39408665895462036,-0.06900075078010559,0.9999872446060181,0.38362351059913635,0.49409639835357666,0.29098692536354065,0.03520474582910538,0.35860151052474976,0.4991651475429535,-0.13843852281570435,0.7017148733139038,0.42423689365386963,0.5908989906311035,0.13353747129440308,0.05120740458369255,0.3936653137207031,0.6039552092552185,-0.10521749407052994,0.35486435890197754,0.43929871916770935,0.6132165789604187,0.11901333928108215,0.06788542866706848,0.39216697216033936,0.6301378607749939,-0.12756603956222534,0.334677517414093,0.44472911953926086,0.6038895845413208,0.08928489685058594,0.06616601347923279,0.38879266381263733,0.636319637298584,-0.13803398609161377,0.3308226466178894,0.44035664200782776,0.5993300676345825,0.11690674722194672,0.0570034459233284,0.39013174176216125,0.627094566822052,-0.10890734195709229,0.2503929138183594,0.4122535288333893,0.5659216046333313,0.10724139213562012,0.9999983310699463,0.3740064799785614,0.5811421871185303,-0.10775185376405716,0.999996542930603,0.5668500065803528,0.5024032592773438,-0.05184996873140335,0.9877389073371887,0.3599821627140045,0.5630115866661072,-0.44720155000686646,0.9971786737442017,0.7419916391372681,0.5604071617126465,-0.23333941400051117,0.9927243590354919,0.234431654214859,0.6569994688034058,-0.5721521973609924,0.9808340668678284,0.7655730247497559,0.5864713191986084,-0.2592461407184601,0.9915266633033752,0.21472404897212982,0.6767606735229492,-0.5821671485900879,0.9549798369407654,0.8003857135772705,0.5383516550064087,-0.3551923334598541,0.9939496517181396,0.2115986943244934,0.6755453944206238,-0.6275966763496399,0.9854333996772766
back-b-1-1-400x600xc_jpg.rf.3059d35b906fb423fb0856f7f4de56e1.jpg,correct,0.3479404151439667,0.32347530126571655,-0.18039575219154358,0.9999475479125977,0.32999417185783386,0.3037969172000885,-0.16459332406520844,0.9999312162399292,0.32707396149635315,0.3033091425895691,-0.16504667699337006,0.9999420642852783,0.3240285813808441,0.30304959416389465,-0.16509896516799927,0.9999622106552124,0.32684847712516785,0.3058781921863556,-0.21420295536518097,0.9999477863311768,0.32141226530075073,0.3071008324623108,-0.21462003886699677,0.9999550580978394,0.31579622626304626,0.30874529480934143,-0.21476463973522186,0.9999638795852661,0.2876230776309967,0.32281583547592163,-0.07009051740169525,0.9999860525131226,0.28092753887176514,0.3259454667568207,-0.2894947826862335,0.9999587535858154,0.3428397476673126,0.3474172055721283,-0.1363724321126938,0.9999552965164185,0.3387923240661621,0.3493821918964386,-0.2028200477361679,0.9999673366546631,0.29174038767814636,0.4324941039085388,0.0804942324757576,0.9999943971633911,0.2510334253311157,0.46329569816589355,-0.3732506334781647,0.9999961853027344,0.32686519622802734,0.5958702564239502,0.09345876425504684,0.28953179717063904,0.26611390709877014,0.6550244092941284,-0.3751656711101532,0.998728334903717,0.4326237738132477,0.6086796522140503,-0.09676762670278549,0.55092453956604,0.4520270824432373,0.6583717465400696,-0.2594679296016693,0.9963343143463135,0.47201526165008545,0.6072446703910828,-0.12890185415744781,0.6838288903236389,0.5019531846046448,0.6647875905036926,-0.3023146092891693,0.9936896562576294,0.4763656258583069,0.6001553535461426,-0.16573406755924225,0.6914514899253845,0.5041377544403076,0.6444740891456604,-0.2914789915084839,0.9938818216323853,0.4648851156234741,0.6013707518577576,-0.11764760315418243,0.6663010716438293,0.48795631527900696,0.6403409242630005,-0.25344666838645935,0.9890804886817932,0.3369886577129364,0.6675985455513,0.15891879796981812,0.9999892711639404,0.31318554282188416,0.7108941674232483,-0.1590973436832428,0.9999947547912598,0.5834314823150635,0.6392303109169006,0.3258541524410248,0.6118983030319214,0.6219338178634644,0.6782858967781067,-0.20305722951889038,0.9987428784370422,0.596066951751709,0.8195679187774658,0.482142835855484,0.7034338712692261,0.6536753177642822,0.8925157785415649,-0.03440466150641441,0.9977551102638245,0.5729432106018066,0.8570629358291626,0.49569132924079895,0.7984315156936646,0.6227822303771973,0.9371203184127808,-0.007120032329112291,0.9949151277542114,0.6554065942764282,0.8581215143203735,0.5044617056846619,0.8354609608650208,0.7603418827056885,0.920224666595459,0.012136484496295452,0.996610701084137
back-b-1-1-400x600xc_jpg.rf.d965546633697c14e301c1f75e175a33.jpg,correct,0.7434285283088684,0.6323713660240173,-0.1721050888299942,0.9999865293502808,0.7676706314086914,0.6425298452377319,-0.2035478800535202,0.9999831914901733,0.7687761783599854,0.64690101146698,-0.2038087695837021,0.9999767541885376,0.769889235496521,0.6518747210502625,-0.20372633635997772,0.9999843835830688,0.7671990990638733,0.6394766569137573,-0.1558789163827896,0.9999895095825195,0.767886757850647,0.6407395005226135,-0.1563810259103775,0.9999905824661255,0.7690228223800659,0.6421321034431458,-0.1566123366355896,0.9999943971633911,0.7646076679229736,0.6904120445251465,-0.2766485810279846,0.9999932050704956,0.7649537324905396,0.6794381141662598,-0.06560706347227097,0.999991774559021,0.724977970123291,0.6478712558746338,-0.19069547951221466,0.999992847442627,0.7250509262084961,0.6437662839889526,-0.13270992040634155,0.999985933303833,0.6380280256271362,0.7723777890205383,-0.34513264894485474,0.9999960660934448,0.6558369398117065,0.729472279548645,0.09357413649559021,0.999972939491272,0.45345622301101685,0.8293852210044861,-0.3220767080783844,0.99186110496521,0.49349725246429443,0.7517869472503662,0.10040202736854553,0.01904861442744732,0.3937568962574005,0.6645277738571167,-0.16333948075771332,0.9648926854133606,0.4335037171840668,0.6548399925231934,-0.09595753997564316,0.21561552584171295,0.3677912652492523,0.626944363117218,-0.17781038582324982,0.9298598766326904,0.42432957887649536,0.6251041889190674,-0.12888047099113464,0.3309081196784973,0.3820861279964447,0.6148383617401123,-0.17051738500595093,0.926920473575592,0.43043848872184753,0.6186329126358032,-0.15749214589595795,0.3330535590648651,0.39047667384147644,0.624121904373169,-0.15117247402668,0.9018774032592773,0.4332214593887329,0.6299751996994019,-0.11689727008342743,0.2766030728816986,0.38370567560195923,0.8066772222518921,-0.13387244939804077,0.9998916387557983,0.4174906313419342,0.7713396549224854,0.13373365998268127,0.9998623132705688,0.30525434017181396,0.5094401240348816,-0.1320616751909256,0.9185357093811035,0.3594037592411041,0.5439587831497192,0.16326718032360077,0.1499333381652832,0.11124137043952942,0.5702028870582581,0.1648777723312378,0.6751116514205933,0.14844146370887756,0.5837787389755249,0.32006242871284485,0.0597759447991848,0.0794171690940857,0.6130039691925049,0.19777865707874298,0.7256510257720947,0.11735442280769348,0.608673632144928,0.33688411116600037,0.0972563698887825,0.06644010543823242,0.47061318159103394,0.20538313686847687,0.7529497742652893,0.10289353132247925,0.5113922953605652,0.3302765190601349,0.11639022827148438
frame_0001_jpg.rf.f4826227ae19e9e79f48e6d4de17f124.jpg,correct,0.5918610095977783,0.21548333764076233,0.09778329730033875,0.9999927282333374,0.6054352521896362,0.1995149850845337,0.06007108837366104,0.9999843835830688,0.608305811882019,0.20038622617721558,0.05995570123195648,0.9999814033508301,0.6108691096305847,0.2009509801864624,0.06009899079799652,0.9999856948852539,0.6045562028884888,0.19769135117530823,0.09676213562488556,0.9999905824661255,0.606730043888092,0.19739776849746704,0.09647171199321747,0.9999920129776001,0.6140419244766235,0.19623705744743347,0.09630261361598969,0.9999948740005493,0.6392615437507629,0.20181435346603394,-0.09052037447690964,0.9999897480010986,0.6441369652748108,0.20365819334983826,0.07503383606672287,0.9999936819076538,0.6055559515953064,0.22375667095184326,0.04987233504652977,0.9999904632568359,0.6114393472671509,0.23180252313613892,0.09558839350938797,0.9999881982803345,0.6327508687973022,0.29404449462890625,-0.2209465503692627,0.9999932050704956,0.7077074646949768,0.28815871477127075,0.11429675668478012,0.9999833106994629,0.49921444058418274,0.428142249584198,-0.28884395956993103,0.9934427738189697,0.5613205432891846,0.40621697902679443,0.09718073904514313,0.2836052477359772,0.3526323735713959,0.48781582713127136,-0.1977473348379135,0.999177873134613,0.35791879892349243,0.4627278447151184,0.09036482870578766,0.7734708786010742,0.3069097399711609,0.5067508816719055,-0.2271333932876587,0.9983660578727722,0.3304585814476013,0.46203845739364624,0.09046220034360886,0.7008135914802551,0.2994638979434967,0.48893940448760986,-0.20541059970855713,0.9982385635375977,0.305542528629303,0.46889349818229675,0.0588049553334713,0.674002468585968,0.31364622712135315,0.4771990478038788,-0.1870664358139038,0.9976900815963745,0.32203537225723267,0.4641644060611725,0.0727372020483017,0.6852913498878479,0.6518361568450928,0.4481750428676605,-0.09060131013393402,0.9999758005142212,0.7043324112892151,0.43177711963653564,0.08993440121412277,0.9999785423278809,0.42939692735671997,0.49268874526023865,0.040312375873327255,0.8930591344833374,0.5480181574821472,0.4860335886478424,0.2298009842634201,0.19098879396915436,0.37182456254959106,0.6927172541618347,0.22008955478668213,0.9687376022338867,0.5226033926010132,0.6347352862358093,0.3479505181312561,0.42951488494873047,0.3895488977432251,0.7245227694511414,0.23875592648983002,0.9613436460494995,0.5360738039016724,0.6577136516571045,0.3618122637271881,0.5872803330421448,0.3041298985481262,0.7346392869949341,0.23210479319095612,0.9398159384727478,0.4734945297241211,0.671089768409729,0.34808674454689026,0.465433269739151
frame_0003_jpg.rf.5fc2c3d0f2ba551b7e79c1a8d10b190e.jpg,correct,0.5792590379714966,0.2145191729068756,-0.4023631513118744,0.9999487400054932,0.5918498039245605,0.2027885615825653,-0.4384392499923706,0.9999028444290161,0.5970135927200317,0.20303875207901,-0.4387483596801758,0.9998908042907715,0.6009950041770935,0.20380830764770508,-0.43870922923088074,0.9999217987060547,0.589159369468689,0.20062056183815002,-0.3846888542175293,0.9999300241470337,0.5909420251846313,0.1998942494392395,-0.3851102292537689,0.9999377727508545,0.5925367474555969,0.1990165412425995,-0.385372132062912,0.9999619722366333,0.6305166482925415,0.20941215753555298,-0.5111856460571289,0.9999496936798096,0.6252707242965698,0.20415523648262024,-0.2674172818660736,0.9999396800994873,0.5903507471084595,0.2317817509174347,-0.4183473587036133,0.9999524354934692,0.5860435962677002,0.23069071769714355,-0.3502156734466553,0.9999266862869263,0.650090217590332,0.3262898921966553,-0.5963851809501648,0.9999724626541138,0.6281293630599976,0.3052412271499634,-0.05290260165929794,0.9999699592590332,0.5203806161880493,0.4583016633987427,-0.6897240877151489,0.9965035915374756,0.5110841989517212,0.41576871275901794,0.03419987112283707,0.35050955414772034,0.3515646755695343,0.486176460981369,-0.6466010212898254,0.9976798892021179,0.3613927364349365,0.45688551664352417,-0.03064153343439102,0.7469772696495056,0.3118911385536194,0.5025578737258911,-0.7199748754501343,0.9948334693908691,0.31847137212753296,0.46462327241897583,-0.042833127081394196,0.7459811568260193,0.30176520347595215,0.48542800545692444,-0.6947916746139526,0.9945970773696899,0.31118544936180115,0.46256405115127563,-0.10127510130405426,0.7554002404212952,0.31431135535240173,0.48034024238586426,-0.6361459493637085,0.9905473589897156,0.32645198702812195,0.45966798067092896,-0.0597638301551342,0.736223578453064,0.6407846212387085,0.5445215106010437,-0.1632024347782135,0.9999117851257324,0.6330565214157104,0.5043195486068726,0.16280405223369598,0.9999233484268188,0.4232940077781677,0.5130494236946106,-0.12924209237098694,0.7453752160072327,0.48389893770217896,0.4604299068450928,0.3609711229801178,0.08000566810369492,0.36482349038124084,0.6968137621879578,0.2527516782283783,0.6555558443069458,0.44670435786247253,0.643825888633728,0.6307324767112732,0.11212802678346634,0.3966234624385834,0.7329508066177368,0.2916940152645111,0.6585875749588013,0.4602992832660675,0.6783352494239807,0.6589547395706177,0.18024131655693054,0.28312039375305176,0.7226241827011108,0.26917001605033875,0.6618525385856628,0.3715305030345917,0.6715641021728516,0.6377285718917847,0.190377339720726
frame_0004_jpg.rf.2bb60b2801408682d9a3a2a6a5e8856d.jpg,correct,0.5842324495315552,0.21426010131835938,-0.014795762486755848,0.9999873638153076,0.5950309038162231,0.1985606551170349,-0.05024358257651329,0.9999717473983765,0.5981674194335938,0.19917485117912292,-0.05047120526432991,0.9999620914459229,0.605377733707428,0.19891396164894104,-0.0503632128238678,0.9999768733978271,0.5937238335609436,0.19713455438613892,-0.003915630746632814,0.9999814033508301,0.5959541201591492,0.19693142175674438,-0.0043099382892251015,0.9999809265136719,0.5977656245231628,0.19654422998428345,-0.004491258412599564,0.999988317489624,0.6361529231071472,0.20488637685775757,-0.1580410599708557,0.9999815225601196,0.634029746055603,0.2033376693725586,0.05078468844294548,0.9999783039093018,0.5974633097648621,0.2296847105026245,-0.044919453561306,0.9999806880950928,0.5970830321311951,0.2291320264339447,0.01321837306022644,0.9999706745147705,0.6439973711967468,0.3073202669620514,-0.27752622961997986,0.9999881982803345,0.6786530613899231,0.2978951334953308,0.17969436943531036,0.9999618530273438,0.5155029296875,0.4421358108520508,-0.3674152195453644,0.9892134070396423,0.5277283787727356,0.4128728210926056,0.21945898234844208,0.10824351012706757,0.3526713252067566,0.48546135425567627,-0.2969111204147339,0.9983928799629211,0.35555800795555115,0.4611544907093048,0.18240545690059662,0.4953615963459015,0.3136558532714844,0.506084680557251,-0.3474690020084381,0.9961297512054443,0.31327056884765625,0.4702439606189728,0.1819409877061844,0.4737032353878021,0.30504727363586426,0.48999619483947754,-0.31699374318122864,0.9960340857505798,0.31129124760627747,0.4662584364414215,0.1344311535358429,0.47984379529953003,0.31799808144569397,0.48229318857192993,-0.2831847369670868,0.9937406182289124,0.32763776183128357,0.46356523036956787,0.15780380368232727,0.5057182312011719,0.6575849056243896,0.5195625424385071,-0.12940439581871033,0.9999228715896606,0.6806053519248962,0.49757120013237,0.12898296117782593,0.9999394416809082,0.4555685520172119,0.519084632396698,0.088826023042202,0.26887521147727966,0.5239955186843872,0.49072688817977905,0.30379751324653625,0.04132845997810364,0.38763517141342163,0.6984605193138123,0.34422871470451355,0.4718387722969055,0.42548471689224243,0.6740755438804626,0.43221208453178406,0.09771165251731873,0.401623010635376,0.7355477809906006,0.36840879917144775,0.536037802696228,0.4295729398727417,0.7123916745185852,0.44498127698898315,0.16476361453533173,0.30362260341644287,0.7138031721115112,0.345415860414505,0.4522683918476105,0.3417918086051941,0.6944801211357117,0.40930095314979553,0.15944761037826538
frame_0005_jpg.rf.2e592dd465afc323168fe0110ccb40ae.jpg,correct,0.5819295048713684,0.21429547667503357,-0.28313571214675903,0.9999617338180542,0.5958535075187683,0.200050950050354,-0.3219492435455322,0.9999278783798218,0.5999175906181335,0.20048373937606812,-0.3222215473651886,0.9999135732650757,0.6057349443435669,0.2006169855594635,-0.3221505284309387,0.9999374151229858,0.5927466154098511,0.19918474555015564,-0.26302486658096313,0.9999508857727051,0.5947075486183167,0.19898498058319092,-0.26345399022102356,0.9999547004699707,0.5966387391090393,0.19861820340156555,-0.26374679803848267,0.9999734163284302,0.6367228627204895,0.20694506168365479,-0.41116729378700256,0.9999542236328125,0.6285474300384521,0.2046140432357788,-0.14568573236465454,0.9999580383300781,0.5939934849739075,0.23284438252449036,-0.3056332468986511,0.9999626874923706,0.5907200574874878,0.23208141326904297,-0.23131480813026428,0.9999427795410156,0.6598836183547974,0.3199143409729004,-0.5276781916618347,0.999975323677063,0.635248064994812,0.3033585548400879,0.061705898493528366,0.9999774694442749,0.5235362648963928,0.46241337060928345,-0.6243196725845337,0.995139479637146,0.5013824701309204,0.4173167943954468,0.13110190629959106,0.34402862191200256,0.35158926248550415,0.4915314018726349,-0.5425934791564941,0.9958727955818176,0.34696337580680847,0.4579995274543762,0.04217667132616043,0.7065351605415344,0.3078886568546295,0.5072652697563171,-0.6041246652603149,0.990500807762146,0.3057020306587219,0.4669535756111145,0.03276790305972099,0.6875227689743042,0.29995518922805786,0.49149608612060547,-0.5753597617149353,0.9900109171867371,0.3052613437175751,0.4620663821697235,-0.02014649473130703,0.6947472095489502,0.3128507733345032,0.484569787979126,-0.5283147692680359,0.9841459393501282,0.3220681846141815,0.45728445053100586,0.01429517287760973,0.6882882714271545,0.6439584493637085,0.5460352301597595,-0.17669469118118286,0.9998961687088013,0.6349771618843079,0.5117084383964539,0.17628881335258484,0.9999295473098755,0.4088369309902191,0.5207483768463135,-0.13754191994667053,0.6549161672592163,0.45803335309028625,0.47847551107406616,0.33010244369506836,0.10456457734107971,0.35411766171455383,0.7095749378204346,0.23808270692825317,0.5491902232170105,0.44199657440185547,0.654203474521637,0.6195696592330933,0.06806323677301407,0.37529274821281433,0.7382029294967651,0.27788645029067993,0.5580114126205444,0.4588082432746887,0.6837384700775146,0.6512451767921448,0.12802281975746155,0.25602275133132935,0.7385639548301697,0.2633450925350189,0.5458562970161438,0.37458929419517517,0.6889330148696899,0.6438459157943726,0.10991022735834122
frame_0008_jpg.rf.2ce4219357b412157a82530ddc7e65c7.jpg,correct,0.576714277267456,0.21265944838523865,0.21144461631774902,0.9999117851257324,0.5862953662872314,0.2012471854686737,0.18184180557727814,0.9998724460601807,0.5883170962333679,0.2011832296848297,0.18166856467723846,0.9998193383216858,0.5899786353111267,0.20089900493621826,0.18182455003261566,0.999889612197876,0.5854558348655701,0.20105227828025818,0.2101079374551773,0.999924898147583,0.5896963477134705,0.20002660155296326,0.20978271961212158,0.9999257326126099,0.5914648771286011,0.1996496617794037,0.20959217846393585,0.9999570846557617,0.6168394088745117,0.1989520788192749,0.05026397854089737,0.9999215602874756,0.6192678809165955,0.19698333740234375,0.17706738412380219,0.9999399185180664,0.5884384512901306,0.22575271129608154,0.16941721737384796,0.9999343156814575,0.588036298751831,0.22571678459644318,0.20445889234542847,0.9999157190322876,0.6231297850608826,0.27103787660598755,-0.08066269755363464,0.99997878074646,0.6922421455383301,0.2606779932975769,0.17787866294384003,0.999902606010437,0.49723976850509644,0.40804606676101685,-0.171066552400589,0.9237598776817322,0.5694155097007751,0.3820321261882782,0.11612215638160706,0.04119539633393288,0.3552500009536743,0.4761367738246918,-0.11936329305171967,0.9858501553535461,0.36645811796188354,0.44340237975120544,0.06926557421684265,0.266475111246109,0.31872114539146423,0.49690645933151245,-0.14991620182991028,0.972944974899292,0.3179745376110077,0.4425840973854065,0.06361204385757446,0.2223818004131317,0.3100905418395996,0.48354095220565796,-0.12621116638183594,0.9712021350860596,0.308966726064682,0.4510757625102997,0.03756115213036537,0.213464617729187,0.32259055972099304,0.47269484400749207,-0.10883312672376633,0.957470178604126,0.32876959443092346,0.4538249373435974,0.05280144140124321,0.2360617220401764,0.6711928248405457,0.3955875635147095,-0.06082484871149063,0.9999581575393677,0.7172374725341797,0.3739967346191406,0.06013432517647743,0.9999668598175049,0.4997901916503906,0.48393839597702026,0.11752424389123917,0.2820670008659363,0.5699237585067749,0.4528433680534363,0.20198191702365875,0.07634159177541733,0.44054943323135376,0.6289432644844055,0.2654561400413513,0.408115953207016,0.5027068853378296,0.5789731740951538,0.2630966305732727,0.10584045201539993,0.44997209310531616,0.6551656723022461,0.2800924479961395,0.5260910987854004,0.5038029551506042,0.6036575436592102,0.27065613865852356,0.23450277745723724,0.3754684627056122,0.6598391532897949,0.24692440032958984,0.20753443241119385,0.4534757435321808,0.6042824387550354,0.2281031459569931,0.07798034697771072
